ID,Class Name,Date,Time (IST),Dimensions (Width x Height),Xmin,Ymin,Xmax,Ymax,Frame Width,Frame Height
3,bus,18-11-2024,03:11:38 PM,179x419,841,0,1020,419,1440,1616
1,car,18-11-2024,03:11:39 PM,245x285,76,54,321,339,1440,1616
2,person,18-11-2024,03:11:39 PM,51x201,805,4,856,205,1440,1616
3,bus,18-11-2024,03:11:39 PM,177x366,843,60,1020,426,1440,1616
1,car,18-11-2024,03:11:41 PM,247x285,75,54,322,339,1440,1616
2,bus,18-11-2024,03:11:41 PM,177x372,843,56,1020,428,1440,1616
3,person,18-11-2024,03:11:41 PM,191x820,1149,569,1340,1389,1440,1616
1,car,18-11-2024,03:11:42 PM,247x283,75,55,322,338,1440,1616
2,bus,18-11-2024,03:11:42 PM,172x368,845,59,1017,427,1440,1616
3,person,18-11-2024,03:11:42 PM,186x788,1140,611,1326,1399,1440,1616
1,car,18-11-2024,03:11:43 PM,253x285,79,53,332,338,1440,1616
2,bus,18-11-2024,03:11:43 PM,170x379,846,53,1016,432,1440,1616
1,car,18-11-2024,03:11:45 PM,248x284,75,54,323,338,1440,1616
2,bus,18-11-2024,03:11:45 PM,173x375,845,55,1018,430,1440,1616
3,person,18-11-2024,03:11:45 PM,80x424,537,108,617,532,1440,1616
1,car,18-11-2024,03:11:46 PM,249x284,74,54,323,338,1440,1616
2,person,18-11-2024,03:11:46 PM,100x490,471,165,571,655,1440,1616
3,bus,18-11-2024,03:11:46 PM,172x375,846,56,1018,431,1440,1616
4,person,18-11-2024,03:11:46 PM,46x133,585,0,631,133,1440,1616
1,car,18-11-2024,03:11:48 PM,249x286,74,53,323,339,1440,1616
2,person,18-11-2024,03:11:48 PM,189x800,1059,527,1248,1327,1440,1616
3,bus,18-11-2024,03:11:48 PM,171x378,846,54,1017,432,1440,1616
4,person,18-11-2024,03:11:48 PM,119x667,417,254,536,921,1440,1616
1,car,18-11-2024,03:11:50 PM,249x284,81,54,330,338,1440,1616
2,person,18-11-2024,03:11:50 PM,240x781,931,539,1171,1320,1440,1616
3,bus,18-11-2024,03:11:50 PM,172x370,852,58,1024,428,1440,1616
4,person,18-11-2024,03:11:50 PM,183x868,328,443,511,1311,1440,1616
1,car,18-11-2024,03:11:51 PM,245x285,76,54,321,339,1440,1616
2,person,18-11-2024,03:11:51 PM,253x702,268,906,521,1608,1440,1616
3,bus,18-11-2024,03:11:51 PM,170x367,853,60,1023,427,1440,1616
1,car,18-11-2024,03:11:52 PM,245x284,76,54,321,338,1440,1616
2,person,18-11-2024,03:11:52 PM,251x866,725,596,976,1462,1440,1616
3,bus,18-11-2024,03:11:52 PM,174x377,845,54,1019,431,1440,1616
1,car,18-11-2024,03:11:54 PM,248x282,74,55,322,337,1440,1616
2,person,18-11-2024,03:11:54 PM,208x961,635,558,843,1519,1440,1616
3,bus,18-11-2024,03:11:54 PM,174x371,845,57,1019,428,1440,1616
1,car,18-11-2024,03:11:55 PM,250x283,80,54,330,337,1440,1616
2,bicycle,18-11-2024,03:11:55 PM,74x295,484,36,558,331,1440,1616
3,bus,18-11-2024,03:11:55 PM,173x374,845,56,1018,430,1440,1616
1,car,18-11-2024,03:11:57 PM,248x286,74,53,322,339,1440,1616
2,bus,18-11-2024,03:11:57 PM,170x379,847,53,1017,432,1440,1616
1,car,18-11-2024,03:11:59 PM,248x285,73,54,321,339,1440,1616
2,bus,18-11-2024,03:11:59 PM,171x377,846,55,1017,432,1440,1616
1,car,18-11-2024,03:12:00 PM,247x285,75,53,322,338,1440,1616
2,bus,18-11-2024,03:12:00 PM,171x376,846,47,1017,423,1440,1616
1,car,18-11-2024,03:12:01 PM,249x285,74,53,323,338,1440,1616
2,bus,18-11-2024,03:12:01 PM,172x370,846,58,1018,428,1440,1616
1,car,18-11-2024,03:12:03 PM,247x284,75,54,322,338,1440,1616
2,person,18-11-2024,03:12:03 PM,269x803,235,805,504,1608,1440,1616
3,bus,18-11-2024,03:12:03 PM,173x380,845,45,1018,425,1440,1616
1,car,18-11-2024,03:12:04 PM,249x283,74,55,323,338,1440,1616
2,bus,18-11-2024,03:12:04 PM,172x374,846,56,1018,430,1440,1616
1,car,18-11-2024,03:12:06 PM,247x284,75,54,322,338,1440,1616
2,bus,18-11-2024,03:12:06 PM,172x371,846,57,1018,428,1440,1616
1,car,18-11-2024,03:12:07 PM,246x283,76,55,322,338,1440,1616
2,bus,18-11-2024,03:12:07 PM,173x372,845,57,1018,429,1440,1616
1,car,18-11-2024,03:12:09 PM,247x284,75,54,322,338,1440,1616
2,bus,18-11-2024,03:12:09 PM,173x368,845,59,1018,427,1440,1616
1,car,18-11-2024,03:12:10 PM,247x284,75,55,322,339,1440,1616
2,bus,18-11-2024,03:12:10 PM,170x366,853,60,1023,426,1440,1616
1,car,18-11-2024,03:12:11 PM,251x282,80,55,331,337,1440,1616
2,bus,18-11-2024,03:12:11 PM,171x375,846,56,1017,431,1440,1616
1,car,18-11-2024,03:12:13 PM,251x280,80,55,331,335,1440,1616
1,car,18-11-2024,03:12:14 PM,248x283,75,54,323,337,1440,1616
2,bus,18-11-2024,03:12:14 PM,172x369,846,59,1018,428,1440,1616
1,car,18-11-2024,03:12:16 PM,249x280,81,57,330,337,1440,1616
2,bus,18-11-2024,03:12:16 PM,172x372,846,57,1018,429,1440,1616
1,car,18-11-2024,03:12:17 PM,250x284,81,54,331,338,1440,1616
2,bus,18-11-2024,03:12:17 PM,171x371,846,58,1017,429,1440,1616
1,car,18-11-2024,03:12:18 PM,248x282,74,56,322,338,1440,1616
2,bus,18-11-2024,03:12:18 PM,172x375,846,56,1018,431,1440,1616
1,car,18-11-2024,03:12:20 PM,247x282,75,55,322,337,1440,1616
2,bus,18-11-2024,03:12:20 PM,173x372,845,57,1018,429,1440,1616
1,car,18-11-2024,03:12:22 PM,249x283,73,55,322,338,1440,1616
2,bus,18-11-2024,03:12:22 PM,175x377,851,47,1026,424,1440,1616
1,car,18-11-2024,03:12:24 PM,246x283,75,55,321,338,1440,1616
1,car,18-11-2024,03:12:25 PM,253x281,79,56,332,337,1440,1616
1,car,18-11-2024,03:12:27 PM,252x285,79,54,331,339,1440,1616
2,bus,18-11-2024,03:12:27 PM,173x367,845,60,1018,427,1440,1616
1,car,18-11-2024,03:12:28 PM,251x283,81,54,332,337,1440,1616
2,bus,18-11-2024,03:12:28 PM,176x371,843,57,1019,428,1440,1616
1,car,18-11-2024,03:12:30 PM,253x282,79,56,332,338,1440,1616
2,bus,18-11-2024,03:12:30 PM,176x375,843,55,1019,430,1440,1616
1,car,18-11-2024,03:12:31 PM,243x282,77,56,320,338,1440,1616
2,person,18-11-2024,03:12:31 PM,63x184,770,4,833,188,1440,1616
3,bus,18-11-2024,03:12:31 PM,172x369,845,59,1017,428,1440,1616
1,car,18-11-2024,03:12:33 PM,249x284,81,55,330,339,1440,1616
2,bus,18-11-2024,03:12:33 PM,169x379,847,45,1016,424,1440,1616
1,car,18-11-2024,03:12:34 PM,243x282,77,56,320,338,1440,1616
1,car,18-11-2024,03:12:36 PM,249x282,81,56,330,338,1440,1616
1,car,18-11-2024,03:12:37 PM,243x279,76,56,319,335,1440,1616
2,bus,18-11-2024,03:12:37 PM,176x413,850,3,1026,416,1440,1616
1,car,18-11-2024,03:12:39 PM,249x282,81,54,330,336,1440,1616
1,car,18-11-2024,03:12:40 PM,245x284,76,54,321,338,1440,1616
2,bus,18-11-2024,03:12:40 PM,169x369,847,60,1016,429,1440,1616
1,car,18-11-2024,03:12:41 PM,246x285,75,54,321,339,1440,1616
2,bus,18-11-2024,03:12:41 PM,171x374,846,57,1017,431,1440,1616
1,car,18-11-2024,03:12:43 PM,247x286,75,53,322,339,1440,1616
2,bus,18-11-2024,03:12:43 PM,174x371,845,58,1019,429,1440,1616
1,car,18-11-2024,03:12:44 PM,248x286,81,53,329,339,1440,1616
2,bus,18-11-2024,03:12:44 PM,171x368,846,59,1017,427,1440,1616
1,car,18-11-2024,03:12:46 PM,251x287,81,52,332,339,1440,1616
2,bus,18-11-2024,03:12:46 PM,172x370,846,58,1018,428,1440,1616
1,car,18-11-2024,03:12:47 PM,245x284,76,55,321,339,1440,1616
2,bus,18-11-2024,03:12:47 PM,171x375,846,55,1017,430,1440,1616
1,car,18-11-2024,03:12:49 PM,252x282,79,55,331,337,1440,1616
2,bus,18-11-2024,03:12:49 PM,171x374,846,56,1017,430,1440,1616
1,car,18-11-2024,03:12:50 PM,249x284,81,54,330,338,1440,1616
2,bus,18-11-2024,03:12:50 PM,172x373,846,57,1018,430,1440,1616
1,car,18-11-2024,03:12:52 PM,248x281,81,55,329,336,1440,1616
2,bus,18-11-2024,03:12:52 PM,172x373,846,57,1018,430,1440,1616
1,car,18-11-2024,03:12:53 PM,253x283,79,55,332,338,1440,1616
2,bus,18-11-2024,03:12:53 PM,173x372,845,57,1018,429,1440,1616
1,car,18-11-2024,03:12:54 PM,245x285,76,54,321,339,1440,1616
2,bus,18-11-2024,03:12:54 PM,171x374,846,56,1017,430,1440,1616
1,car,18-11-2024,03:12:56 PM,245x283,76,55,321,338,1440,1616
2,bus,18-11-2024,03:12:56 PM,172x377,846,55,1018,432,1440,1616
1,car,18-11-2024,03:12:57 PM,251x283,80,54,331,337,1440,1616
2,bus,18-11-2024,03:12:57 PM,173x376,845,55,1018,431,1440,1616
1,car,18-11-2024,03:12:58 PM,249x282,81,55,330,337,1440,1616
2,bus,18-11-2024,03:12:58 PM,173x371,845,58,1018,429,1440,1616
1,car,18-11-2024,03:13:00 PM,245x284,76,55,321,339,1440,1616
2,bus,18-11-2024,03:13:00 PM,172x369,846,59,1018,428,1440,1616
1,car,18-11-2024,03:13:01 PM,249x282,81,56,330,338,1440,1616
2,bus,18-11-2024,03:13:01 PM,171x371,846,58,1017,429,1440,1616
1,car,18-11-2024,03:13:02 PM,247x283,75,55,322,338,1440,1616
2,bus,18-11-2024,03:13:02 PM,171x375,846,56,1017,431,1440,1616
1,car,18-11-2024,03:13:04 PM,248x282,81,56,329,338,1440,1616
2,bus,18-11-2024,03:13:04 PM,172x374,846,56,1018,430,1440,1616
1,car,18-11-2024,03:13:05 PM,252x282,79,55,331,337,1440,1616
2,bus,18-11-2024,03:13:05 PM,172x371,846,58,1018,429,1440,1616
1,car,18-11-2024,03:13:06 PM,247x285,75,54,322,339,1440,1616
2,bus,18-11-2024,03:13:06 PM,171x373,846,57,1017,430,1440,1616
1,car,18-11-2024,03:13:08 PM,245x285,76,54,321,339,1440,1616
2,bus,18-11-2024,03:13:08 PM,173x370,845,58,1018,428,1440,1616
1,car,18-11-2024,03:13:09 PM,243x285,77,54,320,339,1440,1616
2,bus,18-11-2024,03:13:09 PM,170x366,853,61,1023,427,1440,1616
1,car,18-11-2024,03:13:11 PM,249x284,81,54,330,338,1440,1616
2,bus,18-11-2024,03:13:11 PM,171x372,852,58,1023,430,1440,1616
1,car,18-11-2024,03:13:12 PM,250x283,81,55,331,338,1440,1616
2,bus,18-11-2024,03:13:12 PM,171x379,846,54,1017,433,1440,1616
1,car,18-11-2024,03:13:14 PM,247x285,75,54,322,339,1440,1616
2,bus,18-11-2024,03:13:14 PM,173x374,845,56,1018,430,1440,1616
1,car,18-11-2024,03:13:15 PM,246x283,76,55,322,338,1440,1616
2,bus,18-11-2024,03:13:15 PM,171x372,846,58,1017,430,1440,1616
1,car,18-11-2024,03:13:17 PM,246x285,73,52,319,337,1440,1616
2,person,18-11-2024,03:13:17 PM,210x830,241,766,451,1596,1440,1616
3,bus,18-11-2024,03:13:17 PM,177x377,843,55,1020,432,1440,1616
1,car,18-11-2024,03:13:19 PM,242x282,76,55,318,337,1440,1616
2,bus,18-11-2024,03:13:19 PM,175x377,844,55,1019,432,1440,1616
3,person,18-11-2024,03:13:19 PM,22x62,816,2,838,64,1440,1616
1,car,18-11-2024,03:13:20 PM,245x286,75,54,320,340,1440,1616
2,bus,18-11-2024,03:13:20 PM,173x378,845,54,1018,432,1440,1616
3,person,18-11-2024,03:13:20 PM,125x621,346,290,471,911,1440,1616
1,car,18-11-2024,03:13:22 PM,246x282,76,56,322,338,1440,1616
2,bus,18-11-2024,03:13:22 PM,171x372,846,57,1017,429,1440,1616
3,person,18-11-2024,03:13:22 PM,93x445,410,213,503,658,1440,1616
1,car,18-11-2024,03:13:23 PM,247x285,75,54,322,339,1440,1616
2,bus,18-11-2024,03:13:23 PM,172x374,845,56,1017,430,1440,1616
1,car,18-11-2024,03:13:25 PM,247x282,82,55,329,337,1440,1616
2,bus,18-11-2024,03:13:25 PM,173x370,845,58,1018,428,1440,1616
1,car,18-11-2024,03:13:26 PM,248x286,74,53,322,339,1440,1616
2,person,18-11-2024,03:13:26 PM,61x274,557,47,618,321,1440,1616
3,bus,18-11-2024,03:13:26 PM,175x371,844,57,1019,428,1440,1616
1,car,18-11-2024,03:13:28 PM,250x283,81,55,331,338,1440,1616
2,person,18-11-2024,03:13:28 PM,58x263,617,10,675,273,1440,1616
3,bus,18-11-2024,03:13:28 PM,176x370,843,58,1019,428,1440,1616
1,car,18-11-2024,03:13:29 PM,245x285,76,54,321,339,1440,1616
2,bus,18-11-2024,03:13:29 PM,168x372,847,57,1015,429,1440,1616
1,car,18-11-2024,03:13:31 PM,247x285,75,54,322,339,1440,1616
2,bus,18-11-2024,03:13:31 PM,173x367,845,59,1018,426,1440,1616
3,person,18-11-2024,03:13:31 PM,55x190,738,1,793,191,1440,1616
1,car,18-11-2024,03:13:32 PM,247x282,75,56,322,338,1440,1616
2,person,18-11-2024,03:13:32 PM,84x418,478,142,562,560,1440,1616
3,bus,18-11-2024,03:13:32 PM,173x370,845,58,1018,428,1440,1616
4,person,18-11-2024,03:13:32 PM,53x169,799,1,852,170,1440,1616
1,car,18-11-2024,03:13:33 PM,249x281,80,55,329,336,1440,1616
1,car,18-11-2024,03:13:35 PM,247x283,75,55,322,338,1440,1616
2,bus,18-11-2024,03:13:35 PM,172x370,846,58,1018,428,1440,1616
3,person,18-11-2024,03:13:35 PM,73x427,463,186,536,613,1440,1616
1,car,18-11-2024,03:13:36 PM,245x284,76,55,321,339,1440,1616
2,bus,18-11-2024,03:13:36 PM,173x371,845,57,1018,428,1440,1616
1,car,18-11-2024,03:13:37 PM,244x284,77,54,321,338,1440,1616
2,bus,18-11-2024,03:13:37 PM,173x378,845,46,1018,424,1440,1616
1,car,18-11-2024,03:13:39 PM,247x280,82,56,329,336,1440,1616
2,person,18-11-2024,03:13:39 PM,63x283,467,41,530,324,1440,1616
3,bus,18-11-2024,03:13:39 PM,175x379,844,45,1019,424,1440,1616
4,car,18-11-2024,03:13:39 PM,217x86,351,0,568,86,1440,1616
1,car,18-11-2024,03:13:40 PM,250x283,81,54,331,337,1440,1616
2,person,18-11-2024,03:13:40 PM,64x248,479,11,543,259,1440,1616
3,bus,18-11-2024,03:13:40 PM,167x371,854,58,1021,429,1440,1616
1,car,18-11-2024,03:13:42 PM,247x284,82,54,329,338,1440,1616
2,bus,18-11-2024,03:13:42 PM,170x373,847,57,1017,430,1440,1616
1,car,18-11-2024,03:13:43 PM,247x286,75,53,322,339,1440,1616
2,bus,18-11-2024,03:13:43 PM,172x370,846,58,1018,428,1440,1616
1,car,18-11-2024,03:13:45 PM,249x283,81,55,330,338,1440,1616
2,bus,18-11-2024,03:13:45 PM,173x368,845,59,1018,427,1440,1616
1,car,18-11-2024,03:13:47 PM,249x281,81,56,330,337,1440,1616
2,bus,18-11-2024,03:13:47 PM,172x372,846,57,1018,429,1440,1616
1,car,18-11-2024,03:13:48 PM,249x287,81,53,330,340,1440,1616
2,bus,18-11-2024,03:13:48 PM,173x373,845,57,1018,430,1440,1616
1,car,18-11-2024,03:13:49 PM,248x283,82,55,330,338,1440,1616
2,bus,18-11-2024,03:13:49 PM,171x372,846,57,1017,429,1440,1616
1,car,18-11-2024,03:13:51 PM,249x285,81,54,330,339,1440,1616
2,bus,18-11-2024,03:13:51 PM,172x373,846,57,1018,430,1440,1616
1,car,18-11-2024,03:13:52 PM,245x283,76,55,321,338,1440,1616
2,bus,18-11-2024,03:13:52 PM,172x374,846,56,1018,430,1440,1616
1,car,18-11-2024,03:13:53 PM,243x281,77,56,320,337,1440,1616
2,bus,18-11-2024,03:13:53 PM,172x373,846,56,1018,429,1440,1616
1,car,18-11-2024,03:13:55 PM,243x287,77,53,320,340,1440,1616
2,bus,18-11-2024,03:13:55 PM,174x375,851,48,1025,423,1440,1616
1,car,18-11-2024,03:13:56 PM,250x283,81,54,331,337,1440,1616
2,bus,18-11-2024,03:13:56 PM,174x370,845,58,1019,428,1440,1616
1,car,18-11-2024,03:13:58 PM,245x282,76,56,321,338,1440,1616
2,bus,18-11-2024,03:13:58 PM,169x364,854,61,1023,425,1440,1616
1,car,18-11-2024,03:13:59 PM,244x284,77,54,321,338,1440,1616
2,bus,18-11-2024,03:13:59 PM,173x376,852,46,1025,422,1440,1616
1,car,18-11-2024,03:14:01 PM,247x285,75,55,322,340,1440,1616
1,car,18-11-2024,03:14:03 PM,248x282,81,55,329,337,1440,1616
2,car,18-11-2024,03:14:03 PM,213x145,780,0,993,145,1440,1616
3,bus,18-11-2024,03:14:03 PM,173x361,845,63,1018,424,1440,1616
1,car,18-11-2024,03:14:04 PM,247x284,75,55,322,339,1440,1616
2,bus,18-11-2024,03:14:04 PM,173x362,845,62,1018,424,1440,1616
3,car,18-11-2024,03:14:04 PM,225x153,712,2,937,155,1440,1616
1,car,18-11-2024,03:14:06 PM,247x287,75,53,322,340,1440,1616
2,car,18-11-2024,03:14:06 PM,213x155,696,4,909,159,1440,1616
3,bus,18-11-2024,03:14:06 PM,171x364,853,61,1024,425,1440,1616
1,car,18-11-2024,03:14:07 PM,248x281,81,56,329,337,1440,1616
2,car,18-11-2024,03:14:07 PM,211x154,697,5,908,159,1440,1616
3,bus,18-11-2024,03:14:07 PM,170x357,853,65,1023,422,1440,1616
1,car,18-11-2024,03:14:08 PM,246x283,75,55,321,338,1440,1616
2,car,18-11-2024,03:14:08 PM,214x155,696,5,910,160,1440,1616
3,bus,18-11-2024,03:14:08 PM,170x361,853,63,1023,424,1440,1616
1,car,18-11-2024,03:14:10 PM,245x284,76,55,321,339,1440,1616
2,car,18-11-2024,03:14:10 PM,210x155,700,3,910,158,1440,1616
3,bus,18-11-2024,03:14:10 PM,170x362,847,63,1017,425,1440,1616
1,car,18-11-2024,03:14:11 PM,251x283,80,55,331,338,1440,1616
2,truck,18-11-2024,03:14:11 PM,194x149,721,3,915,152,1440,1616
3,bus,18-11-2024,03:14:11 PM,169x361,853,64,1022,425,1440,1616
1,car,18-11-2024,03:14:13 PM,249x284,81,54,330,338,1440,1616
2,person,18-11-2024,03:14:13 PM,208x741,270,869,478,1610,1440,1616
3,bus,18-11-2024,03:14:13 PM,170x377,853,45,1023,422,1440,1616
1,car,18-11-2024,03:14:14 PM,249x283,81,54,330,337,1440,1616
1,car,18-11-2024,03:14:16 PM,248x283,82,55,330,338,1440,1616
2,bus,18-11-2024,03:14:16 PM,167x364,854,62,1021,426,1440,1616
1,car,18-11-2024,03:14:17 PM,243x284,77,55,320,339,1440,1616
2,bus,18-11-2024,03:14:17 PM,169x366,854,61,1023,427,1440,1616
1,car,18-11-2024,03:14:19 PM,245x287,76,53,321,340,1440,1616
2,bus,18-11-2024,03:14:19 PM,170x365,853,61,1023,426,1440,1616
1,car,18-11-2024,03:14:20 PM,241x282,78,56,319,338,1440,1616
2,bus,18-11-2024,03:14:20 PM,170x365,853,61,1023,426,1440,1616
1,car,18-11-2024,03:14:22 PM,242x281,77,56,319,337,1440,1616
2,bus,18-11-2024,03:14:22 PM,173x367,852,60,1025,427,1440,1616
1,car,18-11-2024,03:14:24 PM,247x286,75,54,322,340,1440,1616
2,bus,18-11-2024,03:14:24 PM,173x365,852,60,1025,425,1440,1616
1,car,18-11-2024,03:14:25 PM,247x285,75,54,322,339,1440,1616
2,bus,18-11-2024,03:14:26 PM,171x363,852,62,1023,425,1440,1616
1,car,18-11-2024,03:14:27 PM,248x281,81,56,329,337,1440,1616
2,bus,18-11-2024,03:14:27 PM,171x362,853,62,1024,424,1440,1616
3,person,18-11-2024,03:14:27 PM,101x512,345,257,446,769,1440,1616
1,car,18-11-2024,03:14:29 PM,248x281,81,55,329,336,1440,1616
2,bus,18-11-2024,03:14:29 PM,172x362,852,62,1024,424,1440,1616
3,person,18-11-2024,03:14:29 PM,88x446,407,188,495,634,1440,1616
1,car,18-11-2024,03:14:30 PM,243x282,77,55,320,337,1440,1616
2,person,18-11-2024,03:14:30 PM,249x706,72,902,321,1608,1440,1616
3,bus,18-11-2024,03:14:30 PM,170x365,853,61,1023,426,1440,1616
1,car,18-11-2024,03:14:31 PM,246x283,75,55,321,338,1440,1616
2,bus,18-11-2024,03:14:31 PM,170x365,853,61,1023,426,1440,1616
3,person,18-11-2024,03:14:31 PM,72x273,478,107,550,380,1440,1616
4,bicycle,18-11-2024,03:14:31 PM,45x152,503,247,548,399,1440,1616
1,car,18-11-2024,03:14:32 PM,243x283,77,55,320,338,1440,1616
2,bus,18-11-2024,03:14:32 PM,170x365,853,61,1023,426,1440,1616
3,person,18-11-2024,03:14:32 PM,193x781,163,398,356,1179,1440,1616
4,person,18-11-2024,03:14:32 PM,76x271,486,49,562,320,1440,1616
1,car,18-11-2024,03:14:34 PM,248x285,81,54,329,339,1440,1616
2,bus,18-11-2024,03:14:34 PM,170x365,853,61,1023,426,1440,1616
1,car,18-11-2024,03:14:35 PM,248x286,81,52,329,338,1440,1616
2,bus,18-11-2024,03:14:35 PM,172x364,852,61,1024,425,1440,1616
3,person,18-11-2024,03:14:35 PM,114x641,303,265,417,906,1440,1616
4,person,18-11-2024,03:14:35 PM,57x210,537,3,594,213,1440,1616
1,car,18-11-2024,03:14:36 PM,240x283,78,55,318,338,1440,1616
2,bus,18-11-2024,03:14:36 PM,172x364,852,61,1024,425,1440,1616
3,person,18-11-2024,03:14:36 PM,114x646,293,261,407,907,1440,1616
1,car,18-11-2024,03:14:38 PM,243x283,77,55,320,338,1440,1616
2,person,18-11-2024,03:14:38 PM,112x639,292,266,404,905,1440,1616
3,bus,18-11-2024,03:14:38 PM,170x365,853,61,1023,426,1440,1616
1,car,18-11-2024,03:14:39 PM,243x284,77,54,320,338,1440,1616
2,bus,18-11-2024,03:14:39 PM,169x368,853,59,1022,427,1440,1616
3,person,18-11-2024,03:14:39 PM,110x649,301,259,411,908,1440,1616
1,car,18-11-2024,03:14:40 PM,244x285,77,54,321,339,1440,1616
2,bus,18-11-2024,03:14:40 PM,168x367,854,60,1022,427,1440,1616
3,person,18-11-2024,03:14:40 PM,118x600,310,249,428,849,1440,1616
1,car,18-11-2024,03:14:42 PM,246x283,82,55,328,338,1440,1616
2,bus,18-11-2024,03:14:42 PM,172x365,852,61,1024,426,1440,1616
3,person,18-11-2024,03:14:42 PM,103x570,362,200,465,770,1440,1616
1,car,18-11-2024,03:14:44 PM,249x282,81,55,330,337,1440,1616
2,person,18-11-2024,03:14:44 PM,94x472,412,174,506,646,1440,1616
3,bus,18-11-2024,03:14:44 PM,170x366,853,60,1023,426,1440,1616
1,car,18-11-2024,03:14:45 PM,243x281,77,56,320,337,1440,1616
2,bus,18-11-2024,03:14:45 PM,171x364,852,61,1023,425,1440,1616
1,car,18-11-2024,03:14:47 PM,252x282,80,56,332,338,1440,1616
2,bus,18-11-2024,03:14:47 PM,170x367,853,59,1023,426,1440,1616
3,person,18-11-2024,03:14:47 PM,81x331,458,131,539,462,1440,1616
1,car,18-11-2024,03:14:48 PM,244x283,76,55,320,338,1440,1616
2,person,18-11-2024,03:14:48 PM,69x353,463,94,532,447,1440,1616
3,bus,18-11-2024,03:14:48 PM,169x365,853,61,1022,426,1440,1616
1,car,18-11-2024,03:14:49 PM,250x284,80,54,330,338,1440,1616
2,bus,18-11-2024,03:14:49 PM,170x365,853,61,1023,426,1440,1616
1,car,18-11-2024,03:14:51 PM,239x288,79,52,318,340,1440,1616
2,bus,18-11-2024,03:14:51 PM,172x366,852,60,1024,426,1440,1616
3,person,18-11-2024,03:14:51 PM,63x209,363,151,426,360,1440,1616
1,car,18-11-2024,03:14:53 PM,239x287,77,53,316,340,1440,1616
2,bus,18-11-2024,03:14:53 PM,172x365,852,61,1024,426,1440,1616
1,car,18-11-2024,03:14:54 PM,237x289,79,53,316,342,1440,1616
2,bus,18-11-2024,03:14:54 PM,168x364,854,62,1022,426,1440,1616
1,car,18-11-2024,03:14:55 PM,250x286,82,53,332,339,1440,1616
2,bus,18-11-2024,03:14:55 PM,170x363,853,62,1023,425,1440,1616
3,person,18-11-2024,03:14:55 PM,56x233,333,179,389,412,1440,1616
1,car,18-11-2024,03:14:57 PM,251x291,80,50,331,341,1440,1616
2,bus,18-11-2024,03:14:57 PM,169x363,853,62,1022,425,1440,1616
3,person,18-11-2024,03:14:57 PM,80x261,361,138,441,399,1440,1616
1,car,18-11-2024,03:14:58 PM,241x288,78,52,319,340,1440,1616
2,person,18-11-2024,03:14:58 PM,93x247,353,147,446,394,1440,1616
3,bus,18-11-2024,03:14:58 PM,169x366,853,60,1022,426,1440,1616
1,car,18-11-2024,03:14:59 PM,247x289,75,52,322,341,1440,1616
2,bus,18-11-2024,03:14:59 PM,168x365,854,61,1022,426,1440,1616
1,car,18-11-2024,03:15:01 PM,246x283,75,55,321,338,1440,1616
2,bus,18-11-2024,03:15:01 PM,171x364,852,61,1023,425,1440,1616
1,car,18-11-2024,03:15:02 PM,247x286,75,53,322,339,1440,1616
2,bus,18-11-2024,03:15:02 PM,170x368,853,59,1023,427,1440,1616
3,person,18-11-2024,03:15:02 PM,64x317,477,113,541,430,1440,1616
1,car,18-11-2024,03:15:04 PM,251x284,80,54,331,338,1440,1616
2,bus,18-11-2024,03:15:04 PM,172x365,852,61,1024,426,1440,1616
1,car,18-11-2024,03:15:05 PM,252x283,79,54,331,337,1440,1616
2,bus,18-11-2024,03:15:05 PM,170x367,853,60,1023,427,1440,1616
1,car,18-11-2024,03:15:07 PM,247x282,75,56,322,338,1440,1616
2,bus,18-11-2024,03:15:07 PM,170x366,853,60,1023,426,1440,1616
3,person,18-11-2024,03:15:07 PM,83x421,408,148,491,569,1440,1616
1,car,18-11-2024,03:15:09 PM,248x283,81,55,329,338,1440,1616
2,bus,18-11-2024,03:15:09 PM,170x365,853,61,1023,426,1440,1616
3,person,18-11-2024,03:15:09 PM,95x449,366,186,461,635,1440,1616
1,car,18-11-2024,03:15:10 PM,245x287,76,53,321,340,1440,1616
2,bus,18-11-2024,03:15:10 PM,170x364,853,61,1023,425,1440,1616
1,car,18-11-2024,03:15:12 PM,251x282,80,56,331,338,1440,1616
2,bus,18-11-2024,03:15:12 PM,170x368,847,59,1017,427,1440,1616
1,car,18-11-2024,03:15:13 PM,243x285,77,54,320,339,1440,1616
2,bus,18-11-2024,03:15:13 PM,170x366,853,60,1023,426,1440,1616
1,car,18-11-2024,03:15:15 PM,249x283,81,55,330,338,1440,1616
2,bus,18-11-2024,03:15:15 PM,171x364,852,61,1023,425,1440,1616
3,person,18-11-2024,03:15:15 PM,170x581,327,447,497,1028,1440,1616
1,car,18-11-2024,03:15:16 PM,248x283,74,55,322,338,1440,1616
2,bus,18-11-2024,03:15:16 PM,170x366,853,61,1023,427,1440,1616
3,person,18-11-2024,03:15:16 PM,198x777,310,463,508,1240,1440,1616
1,car,18-11-2024,03:15:18 PM,245x283,76,55,321,338,1440,1616
2,bus,18-11-2024,03:15:18 PM,172x364,852,61,1024,425,1440,1616
3,person,18-11-2024,03:15:18 PM,203x892,371,583,574,1475,1440,1616
1,car,18-11-2024,03:15:19 PM,246x281,75,56,321,337,1440,1616
2,bus,18-11-2024,03:15:19 PM,172x364,852,61,1024,425,1440,1616
